nameOrig,month,monthly_income,monthly_expense,savings,savings_rate,expense_income_ratio,transfer_ratio,stress_score,stress_category
C1011191693,11,0.0,41818052.2,-41818052.2,0.0,0.0,1.0,6,Severe Stress
C1011194308,4,0.0,365447.21,-365447.21,0.0,0.0,1.0,6,Severe Stress
C1011200605,13,0.0,255272.54,-255272.54,0.0,0.0,1.0,6,Severe Stress
C1011203255,12,0.0,3607089.79,-3607089.79,0.0,0.0,1.0,6,Severe Stress
C1011203776,1,0.0,329839.87,-329839.87,0.0,0.0,1.0,6,Severe Stress
C1011214688,9,0.0,1155677.0,-1155677.0,0.0,0.0,1.0,6,Severe Stress
C1011225153,7,0.0,64075.07,-64075.07,0.0,0.0,1.0,6,Severe Stress
C1011226943,16,0.0,1388924.14,-1388924.14,0.0,0.0,1.0,6,Severe Stress
C1011229644,6,0.0,334764.91,-334764.91,0.0,0.0,1.0,6,Severe Stress
C101123219,6,0.0,455245.21,-455245.21,0.0,0.0,1.0,6,Severe Stress
C1011232412,8,0.0,354195.87,-354195.87,0.0,0.0,1.0,6,Severe Stress
C1011241527,7,0.0,51805.17,-51805.17,0.0,0.0,1.0,6,Severe Stress
C1011244508,7,0.0,275704.01,-275704.01,0.0,0.0,1.0,6,Severe Stress
C1011247574,9,0.0,1140362.3,-1140362.3,0.0,0.0,1.0,6,Severe Stress
C1011251000,1,0.0,784141.27,-784141.27,0.0,0.0,1.0,6,Severe Stress
C1011251518,10,0.0,673508.21,-673508.21,0.0,0.0,1.0,6,Severe Stress
C101125446,2,0.0,168661.49,-168661.49,0.0,0.0,1.0,6,Severe Stress
C1011262149,6,0.0,743781.81,-743781.81,0.0,0.0,1.0,6,Severe Stress
C1011263191,9,0.0,777314.88,-777314.88,0.0,0.0,1.0,6,Severe Stress
C1011267136,6,0.0,44186.86,-44186.86,0.0,0.0,1.0,6,Severe Stress
C1011267250,13,0.0,1356733.82,-1356733.82,0.0,0.0,1.0,6,Severe Stress
C1011272049,9,0.0,4255.15,-4255.15,0.0,0.0,1.0,6,Severe Stress
C1011275614,12,0.0,20457.22,-20457.22,0.0,0.0,1.0,6,Severe Stress
C1011279918,12,0.0,588855.67,-588855.67,0.0,0.0,1.0,6,Severe Stress
C1011282186,7,0.0,486147.79,-486147.79,0.0,0.0,1.0,6,Severe Stress
C1011284885,5,0.0,1239452.36,-1239452.36,0.0,0.0,1.0,6,Severe Stress
C1011293031,1,0.0,161511.11,-161511.11,0.0,0.0,1.0,6,Severe Stress
C1011294464,2,0.0,1374154.7,-1374154.7,0.0,0.0,1.0,6,Severe Stress
C10113004,9,0.0,1358167.04,-1358167.04,0.0,0.0,1.0,6,Severe Stress
C1011303797,1,0.0,659357.92,-659357.92,0.0,0.0,1.0,6,Severe Stress
C1011310063,13,0.0,353762.24,-353762.24,0.0,0.0,1.0,6,Severe Stress
C1011310273,7,0.0,540816.6,-540816.6,0.0,0.0,1.0,6,Severe Stress
C1011317756,2,0.0,423681.51,-423681.51,0.0,0.0,1.0,6,Severe Stress
C1011319041,6,0.0,589609.77,-589609.77,0.0,0.0,1.0,6,Severe Stress
C1011319445,8,0.0,154867.18,-154867.18,0.0,0.0,1.0,6,Severe Stress
C1011323873,5,0.0,721906.79,-721906.79,0.0,0.0,1.0,6,Severe Stress
C1011325383,16,0.0,976233.73,-976233.73,0.0,0.0,1.0,6,Severe Stress
C1011328360,14,0.0,570168.61,-570168.61,0.0,0.0,1.0,6,Severe Stress
C10113332,4,0.0,496913.94,-496913.94,0.0,0.0,1.0,6,Severe Stress
C1011333548,12,0.0,76380.1,-76380.1,0.0,0.0,1.0,6,Severe Stress
C1011337759,8,0.0,2648026.89,-2648026.89,0.0,0.0,1.0,6,Severe Stress
C1011338814,7,0.0,2216.16,-2216.16,0.0,0.0,1.0,6,Severe Stress
C1011339420,14,0.0,876397.69,-876397.69,0.0,0.0,1.0,6,Severe Stress
C1011340489,11,0.0,216595.81,-216595.81,0.0,0.0,1.0,6,Severe Stress
C1011341579,5,0.0,826749.37,-826749.37,0.0,0.0,1.0,6,Severe Stress
C1011341978,1,0.0,519854.68,-519854.68,0.0,0.0,1.0,6,Severe Stress
C1011342108,12,0.0,594885.63,-594885.63,0.0,0.0,1.0,6,Severe Stress
C1011343648,2,0.0,365868.31,-365868.31,0.0,0.0,1.0,6,Severe Stress
C1011343894,8,0.0,27801.36,-27801.36,0.0,0.0,1.0,6,Severe Stress
C1011346870,4,0.0,637087.2,-637087.2,0.0,0.0,1.0,6,Severe Stress
C1011348312,7,0.0,204446.28,-204446.28,0.0,0.0,1.0,6,Severe Stress
C1011351008,9,0.0,345085.7,-345085.7,0.0,0.0,1.0,6,Severe Stress
C101135561,8,0.0,108731.81,-108731.81,0.0,0.0,1.0,6,Severe Stress
C1011355998,8,0.0,391676.67,-391676.67,0.0,0.0,1.0,6,Severe Stress
C1011360358,10,0.0,197934.42,-197934.42,0.0,0.0,1.0,6,Severe Stress
C1011360425,5,0.0,1913352.36,-1913352.36,0.0,0.0,1.0,6,Severe Stress
C1011361209,11,0.0,1021660.7,-1021660.7,0.0,0.0,1.0,6,Severe Stress
C1011365334,5,0.0,219940.18,-219940.18,0.0,0.0,1.0,6,Severe Stress
C1011372312,7,0.0,229911.31,-229911.31,0.0,0.0,1.0,6,Severe Stress
C1011393300,7,0.0,307854.06,-307854.06,0.0,0.0,1.0,6,Severe Stress
C1011401162,1,0.0,948643.31,-948643.31,0.0,0.0,1.0,6,Severe Stress
C1011401717,6,0.0,381363.3,-381363.3,0.0,0.0,1.0,6,Severe Stress
C1011403756,2,0.0,965825.42,-965825.42,0.0,0.0,1.0,6,Severe Stress
C1011407684,6,0.0,1182221.79,-1182221.79,0.0,0.0,1.0,6,Severe Stress
C1011416419,5,0.0,554537.55,-554537.55,0.0,0.0,1.0,6,Severe Stress
C101142253,1,0.0,266010.68,-266010.68,0.0,0.0,1.0,6,Severe Stress
C1011426812,1,0.0,129566.98,-129566.98,0.0,0.0,1.0,6,Severe Stress
C1011431770,10,0.0,231220.0,-231220.0,0.0,0.0,1.0,6,Severe Stress
C101143187,2,0.0,1462638.82,-1462638.82,0.0,0.0,1.0,6,Severe Stress
C1011432648,12,0.0,12699.86,-12699.86,0.0,0.0,1.0,6,Severe Stress
C1011434409,23,0.0,2262108.56,-2262108.56,0.0,0.0,1.0,6,Severe Stress
C1011438403,13,0.0,209751.53,-209751.53,0.0,0.0,1.0,6,Severe Stress
C1011440230,14,0.0,585572.5,-585572.5,0.0,0.0,1.0,6,Severe Stress
C1011440850,14,0.0,1828440.52,-1828440.52,0.0,0.0,1.0,6,Severe Stress
C1011442875,13,0.0,581359.39,-581359.39,0.0,0.0,1.0,6,Severe Stress
C1011443540,10,0.0,210016.21,-210016.21,0.0,0.0,1.0,6,Severe Stress
C1011445092,7,0.0,173257.41,-173257.41,0.0,0.0,1.0,6,Severe Stress
C1011447415,18,0.0,358869.04,-358869.04,0.0,0.0,1.0,6,Severe Stress
C101144745,11,0.0,2241099.66,-2241099.66,0.0,0.0,1.0,6,Severe Stress
C1011448623,6,0.0,39338.02,-39338.02,0.0,0.0,1.0,6,Severe Stress
C1011450261,11,0.0,550983.75,-550983.75,0.0,0.0,1.0,6,Severe Stress
C1011451689,7,0.0,548318.03,-548318.03,0.0,0.0,1.0,6,Severe Stress
C1011452992,11,0.0,355071.55,-355071.55,0.0,0.0,1.0,6,Severe Stress
C1011456016,10,0.0,45408.16,-45408.16,0.0,0.0,1.0,6,Severe Stress
C1011456339,14,0.0,367509.48,-367509.48,0.0,0.0,1.0,6,Severe Stress
C1011457495,7,0.0,453454.25,-453454.25,0.0,0.0,1.0,6,Severe Stress
C1011459682,11,0.0,1297839.78,-1297839.78,0.0,0.0,1.0,6,Severe Stress
C101146190,1,0.0,606978.65,-606978.65,0.0,0.0,1.0,6,Severe Stress
C1011463307,10,0.0,88421.33,-88421.33,0.0,0.0,1.0,6,Severe Stress
C1011470512,13,0.0,731602.69,-731602.69,0.0,0.0,1.0,6,Severe Stress
C1011474098,6,0.0,285009.94,-285009.94,0.0,0.0,1.0,6,Severe Stress
C1011484769,5,0.0,1697991.98,-1697991.98,0.0,0.0,1.0,6,Severe Stress
C1011485641,5,0.0,680704.54,-680704.54,0.0,0.0,1.0,6,Severe Stress
C1011487899,9,0.0,406259.65,-406259.65,0.0,0.0,1.0,6,Severe Stress
C1011493667,12,0.0,100414.22,-100414.22,0.0,0.0,1.0,6,Severe Stress
C101149736,8,0.0,148700.21,-148700.21,0.0,0.0,1.0,6,Severe Stress
C1011498866,1,0.0,201296.81,-201296.81,0.0,0.0,1.0,6,Severe Stress
C1011500303,18,0.0,896984.61,-896984.61,0.0,0.0,1.0,6,Severe Stress
C101150135,7,0.0,117520.61,-117520.61,0.0,0.0,1.0,6,Severe Stress
C1011505909,7,0.0,444990.28,-444990.28,0.0,0.0,1.0,6,Severe Stress
C1011512834,6,0.0,154646.38,-154646.38,0.0,0.0,1.0,6,Severe Stress
C1011514799,11,0.0,1025760.4,-1025760.4,0.0,0.0,1.0,6,Severe Stress
C1011516202,14,0.0,429257.45,-429257.45,0.0,0.0,1.0,6,Severe Stress
C1011516642,7,0.0,255983.86,-255983.86,0.0,0.0,1.0,6,Severe Stress
C1011518591,13,0.0,2389134.62,-2389134.62,0.0,0.0,1.0,6,Severe Stress
C1011534276,11,0.0,168925.24,-168925.24,0.0,0.0,1.0,6,Severe Stress
C1011539751,7,0.0,952377.37,-952377.37,0.0,0.0,1.0,6,Severe Stress
C1011540644,14,0.0,839641.89,-839641.89,0.0,0.0,1.0,6,Severe Stress
C1011540868,1,0.0,1415772.35,-1415772.35,0.0,0.0,1.0,6,Severe Stress
C1011541067,7,0.0,402373.94,-402373.94,0.0,0.0,1.0,6,Severe Stress
C1011541976,11,0.0,118718.41,-118718.41,0.0,0.0,1.0,6,Severe Stress
C1011543558,7,0.0,2682829.73,-2682829.73,0.0,0.0,1.0,6,Severe Stress
C1011545447,11,0.0,478208.79,-478208.79,0.0,0.0,1.0,6,Severe Stress
C1011552751,12,0.0,392580.01,-392580.01,0.0,0.0,1.0,6,Severe Stress
C1011558188,11,0.0,1107586.19,-1107586.19,0.0,0.0,1.0,6,Severe Stress
C1011563253,1,0.0,1272718.47,-1272718.47,0.0,0.0,1.0,6,Severe Stress
C1011569071,12,0.0,505301.41,-505301.41,0.0,0.0,1.0,6,Severe Stress
C1011570594,1,0.0,1189412.46,-1189412.46,0.0,0.0,1.0,6,Severe Stress
C1011571548,7,0.0,2105974.15,-2105974.15,0.0,0.0,1.0,6,Severe Stress
C1011576940,1,0.0,591685.91,-591685.91,0.0,0.0,1.0,6,Severe Stress
C1011583839,14,0.0,198509.37,-198509.37,0.0,0.0,1.0,6,Severe Stress
C101159715,23,0.0,1002803.53,-1002803.53,0.0,0.0,1.0,6,Severe Stress
C1011600802,10,0.0,289936.2,-289936.2,0.0,0.0,1.0,6,Severe Stress
C101160614,9,0.0,546096.02,-546096.02,0.0,0.0,1.0,6,Severe Stress
C101161034,5,0.0,524924.13,-524924.13,0.0,0.0,1.0,6,Severe Stress
C1011615607,1,0.0,859394.0,-859394.0,0.0,0.0,1.0,6,Severe Stress
C1011627915,12,0.0,535468.8,-535468.8,0.0,0.0,1.0,6,Severe Stress
C1011629086,7,0.0,62618.27,-62618.27,0.0,0.0,1.0,6,Severe Stress
C1011644592,17,0.0,1644870.22,-1644870.22,0.0,0.0,1.0,6,Severe Stress
C1011646873,6,0.0,323463.92,-323463.92,0.0,0.0,1.0,6,Severe Stress
C1011647023,11,0.0,261767.31,-261767.31,0.0,0.0,1.0,6,Severe Stress
C1011647418,5,0.0,1517601.26,-1517601.26,0.0,0.0,1.0,6,Severe Stress
C1011650942,2,0.0,456708.95,-456708.95,0.0,0.0,1.0,6,Severe Stress
C1011655929,9,0.0,252304.81,-252304.81,0.0,0.0,1.0,6,Severe Stress
C1011656077,1,0.0,5564.25,-5564.25,0.0,0.0,1.0,6,Severe Stress
C1011666347,18,0.0,1375386.51,-1375386.51,0.0,0.0,1.0,6,Severe Stress
C1011668341,13,0.0,579250.96,-579250.96,0.0,0.0,1.0,6,Severe Stress
C101166954,10,0.0,1136361.39,-1136361.39,0.0,0.0,1.0,6,Severe Stress
C1011673030,8,0.0,264430.46,-264430.46,0.0,0.0,1.0,6,Severe Stress
C1011674810,7,0.0,650562.2,-650562.2,0.0,0.0,1.0,6,Severe Stress
C1011674814,2,0.0,1921486.89,-1921486.89,0.0,0.0,1.0,6,Severe Stress
C1011675646,13,0.0,3351520.84,-3351520.84,0.0,0.0,1.0,6,Severe Stress
C101167775,14,0.0,339000.57,-339000.57,0.0,0.0,1.0,6,Severe Stress
C1011678939,9,0.0,672689.5,-672689.5,0.0,0.0,1.0,6,Severe Stress
C1011682159,20,0.0,2143372.37,-2143372.37,0.0,0.0,1.0,6,Severe Stress
C101168744,8,0.0,359452.36,-359452.36,0.0,0.0,1.0,6,Severe Stress
C1011689541,18,0.0,611988.83,-611988.83,0.0,0.0,1.0,6,Severe Stress
C1011695417,9,0.0,78216.91,-78216.91,0.0,0.0,1.0,6,Severe Stress
C1011695897,10,0.0,401516.47,-401516.47,0.0,0.0,1.0,6,Severe Stress
C1011699962,6,0.0,1379797.63,-1379797.63,0.0,0.0,1.0,6,Severe Stress
C1011700052,14,0.0,720367.02,-720367.02,0.0,0.0,1.0,6,Severe Stress
C101170516,5,0.0,229531.04,-229531.04,0.0,0.0,1.0,6,Severe Stress
C1011706770,7,0.0,708093.69,-708093.69,0.0,0.0,1.0,6,Severe Stress
C1011707014,19,0.0,1985349.99,-1985349.99,0.0,0.0,1.0,6,Severe Stress
C1011711237,5,0.0,263924.18,-263924.18,0.0,0.0,1.0,6,Severe Stress
C1011713421,11,0.0,6978664.31,-6978664.31,0.0,0.0,1.0,6,Severe Stress
C1011713598,8,0.0,1279377.85,-1279377.85,0.0,0.0,1.0,6,Severe Stress
C1011715495,7,0.0,1367128.56,-1367128.56,0.0,0.0,1.0,6,Severe Stress
C1011716390,12,0.0,7038017.38,-7038017.38,0.0,0.0,1.0,6,Severe Stress
C101171820,13,0.0,2101784.47,-2101784.47,0.0,0.0,1.0,6,Severe Stress
C101172300,18,0.0,225316.4,-225316.4,0.0,0.0,1.0,6,Severe Stress
C1011724159,7,0.0,468514.31,-468514.31,0.0,0.0,1.0,6,Severe Stress
C1011728495,5,0.0,623339.74,-623339.74,0.0,0.0,1.0,6,Severe Stress
C101174426,8,0.0,394254.49,-394254.49,0.0,0.0,1.0,6,Severe Stress
C1011761481,7,0.0,551344.59,-551344.59,0.0,0.0,1.0,6,Severe Stress
C1011763146,7,0.0,984836.98,-984836.98,0.0,0.0,1.0,6,Severe Stress
C101177060,2,0.0,145252.58,-145252.58,0.0,0.0,1.0,6,Severe Stress
C1011773418,10,0.0,446935.5,-446935.5,0.0,0.0,1.0,6,Severe Stress
C101177809,9,0.0,1494677.0,-1494677.0,0.0,0.0,1.0,6,Severe Stress
C1011789725,5,0.0,3645976.09,-3645976.09,0.0,0.0,1.0,6,Severe Stress
C1011791938,1,0.0,430422.12,-430422.12,0.0,0.0,1.0,6,Severe Stress
C1011792123,14,0.0,1140751.52,-1140751.52,0.0,0.0,1.0,6,Severe Stress
C1011793654,11,0.0,5392566.9,-5392566.9,0.0,0.0,1.0,6,Severe Stress
C1011795024,14,0.0,1720032.3,-1720032.3,0.0,0.0,1.0,6,Severe Stress
C1011801264,1,0.0,173515.09,-173515.09,0.0,0.0,1.0,6,Severe Stress
C1011805125,9,0.0,1353034.86,-1353034.86,0.0,0.0,1.0,6,Severe Stress
C1011812089,9,0.0,662264.91,-662264.91,0.0,0.0,1.0,6,Severe Stress
C1011823920,15,0.0,1865732.28,-1865732.28,0.0,0.0,1.0,6,Severe Stress
C1011826924,9,0.0,1375478.62,-1375478.62,0.0,0.0,1.0,6,Severe Stress
C1011829657,10,0.0,87219.11,-87219.11,0.0,0.0,1.0,6,Severe Stress
C1011832173,7,0.0,86034.66,-86034.66,0.0,0.0,1.0,6,Severe Stress
C1011836325,5,0.0,841121.72,-841121.72,0.0,0.0,1.0,6,Severe Stress
C1011837067,9,0.0,30541.29,-30541.29,0.0,0.0,1.0,6,Severe Stress
C1011838914,20,0.0,552920.33,-552920.33,0.0,0.0,1.0,6,Severe Stress
C1011842863,1,0.0,785789.01,-785789.01,0.0,0.0,1.0,6,Severe Stress
C1011842885,1,0.0,562608.64,-562608.64,0.0,0.0,1.0,6,Severe Stress
C1011847188,11,0.0,10000000.0,-10000000.0,0.0,0.0,1.0,6,Severe Stress
C1011851179,5,0.0,868090.54,-868090.54,0.0,0.0,1.0,6,Severe Stress
C1011854684,12,0.0,432240.96,-432240.96,0.0,0.0,1.0,6,Severe Stress
C1011855186,6,0.0,607177.23,-607177.23,0.0,0.0,1.0,6,Severe Stress
C101185698,11,0.0,748345.02,-748345.02,0.0,0.0,1.0,6,Severe Stress
C1011857780,10,0.0,532527.03,-532527.03,0.0,0.0,1.0,6,Severe Stress
C1011860371,8,0.0,76226.04,-76226.04,0.0,0.0,1.0,6,Severe Stress
C1011862162,7,0.0,407189.93,-407189.93,0.0,0.0,1.0,6,Severe Stress
C101186774,11,0.0,754816.82,-754816.82,0.0,0.0,1.0,6,Severe Stress
C1011881014,1,0.0,1124256.65,-1124256.65,0.0,0.0,1.0,6,Severe Stress
C1011884507,23,0.0,77045.13,-77045.13,0.0,0.0,1.0,6,Severe Stress
C1011884757,5,0.0,261856.5,-261856.5,0.0,0.0,1.0,6,Severe Stress
C1011886100,8,0.0,107241.14,-107241.14,0.0,0.0,1.0,6,Severe Stress
C1011887288,1,0.0,644547.98,-644547.98,0.0,0.0,1.0,6,Severe Stress
C1011887288,12,0.0,3378.89,-3378.89,0.0,0.0,0.0,5,High Stress
C1011890285,11,0.0,2466540.33,-2466540.33,0.0,0.0,1.0,6,Severe Stress
C1011891633,7,0.0,569765.94,-569765.94,0.0,0.0,1.0,6,Severe Stress
C1011893139,1,0.0,276286.3,-276286.3,0.0,0.0,1.0,6,Severe Stress
C1011900615,2,0.0,148760.56,-148760.56,0.0,0.0,1.0,6,Severe Stress
C1011901458,14,0.0,113868.76,-113868.76,0.0,0.0,1.0,6,Severe Stress
C1011901564,10,0.0,40131.8,-40131.8,0.0,0.0,1.0,6,Severe Stress
C1011903032,13,0.0,300525.83,-300525.83,0.0,0.0,1.0,6,Severe Stress
C101190600,7,0.0,152870.81,-152870.81,0.0,0.0,1.0,6,Severe Stress
C1011907201,6,0.0,210123.02,-210123.02,0.0,0.0,1.0,6,Severe Stress
C1011909726,11,0.0,1325255.29,-1325255.29,0.0,0.0,1.0,6,Severe Stress
C1011918846,2,0.0,76026.92,-76026.92,0.0,0.0,1.0,6,Severe Stress
C1011936722,11,0.0,10000000.0,-10000000.0,0.0,0.0,1.0,6,Severe Stress
C1011939579,13,0.0,1433109.72,-1433109.72,0.0,0.0,1.0,6,Severe Stress
C1011940502,5,0.0,134890.71,-134890.71,0.0,0.0,1.0,6,Severe Stress
C1011950657,6,0.0,728125.83,-728125.83,0.0,0.0,1.0,6,Severe Stress
C1011950662,9,0.0,246865.63,-246865.63,0.0,0.0,1.0,6,Severe Stress
C1011951190,9,0.0,516697.35,-516697.35,0.0,0.0,1.0,6,Severe Stress
C1011956245,19,0.0,41221.05,-41221.05,0.0,0.0,1.0,6,Severe Stress
C1011960165,19,0.0,877647.64,-877647.64,0.0,0.0,1.0,6,Severe Stress
C1011973705,2,0.0,287617.78,-287617.78,0.0,0.0,1.0,6,Severe Stress
C101197382,11,0.0,720665.4,-720665.4,0.0,0.0,1.0,6,Severe Stress
C1011976202,8,0.0,94570.12,-94570.12,0.0,0.0,1.0,6,Severe Stress
C1011977137,11,0.0,619692.51,-619692.51,0.0,0.0,1.0,6,Severe Stress
C101197936,1,0.0,1435773.25,-1435773.25,0.0,0.0,1.0,6,Severe Stress
C1011982697,14,0.0,98747.4,-98747.4,0.0,0.0,1.0,6,Severe Stress
C1011986865,11,0.0,1273857.18,-1273857.18,0.0,0.0,1.0,6,Severe Stress
C1011990135,5,0.0,488091.11,-488091.11,0.0,0.0,1.0,6,Severe Stress
C1011998527,2,0.0,508514.69,-508514.69,0.0,0.0,1.0,6,Severe Stress
C101199979,8,0.0,722145.43,-722145.43,0.0,0.0,1.0,6,Severe Stress
C1012000617,6,0.0,1587139.27,-1587139.27,0.0,0.0,1.0,6,Severe Stress
C1012003975,6,0.0,131444.96,-131444.96,0.0,0.0,1.0,6,Severe Stress
C1012008816,14,0.0,1811887.71,-1811887.71,0.0,0.0,1.0,6,Severe Stress
C1012012167,6,0.0,2177016.32,-2177016.32,0.0,0.0,1.0,6,Severe Stress
C1012015562,6,0.0,4014107.11,-4014107.11,0.0,0.0,1.0,6,Severe Stress
C1012018252,13,0.0,636219.23,-636219.23,0.0,0.0,1.0,6,Severe Stress
C1012019552,13,0.0,109136.28,-109136.28,0.0,0.0,1.0,6,Severe Stress
C1012020906,2,0.0,764994.47,-764994.47,0.0,0.0,1.0,6,Severe Stress
C101202881,2,0.0,1446248.63,-1446248.63,0.0,0.0,1.0,6,Severe Stress
C1012032825,2,0.0,760038.97,-760038.97,0.0,0.0,1.0,6,Severe Stress
C1012033720,9,0.0,626294.68,-626294.68,0.0,0.0,1.0,6,Severe Stress
C1012042227,10,0.0,73942.05,-73942.05,0.0,0.0,1.0,6,Severe Stress
C1012043382,10,0.0,53662.24,-53662.24,0.0,0.0,1.0,6,Severe Stress
C1012049961,12,0.0,154905.69,-154905.69,0.0,0.0,1.0,6,Severe Stress
C1012053866,13,0.0,449032.97,-449032.97,0.0,0.0,1.0,6,Severe Stress
C1012055110,13,0.0,1887635.46,-1887635.46,0.0,0.0,1.0,6,Severe Stress
C1012061025,11,0.0,306230.67,-306230.67,0.0,0.0,1.0,6,Severe Stress
C1012063306,14,0.0,49737.86,-49737.86,0.0,0.0,1.0,6,Severe Stress
C1012063401,12,0.0,206875.33,-206875.33,0.0,0.0,1.0,6,Severe Stress
C1012067594,10,0.0,137981.67,-137981.67,0.0,0.0,1.0,6,Severe Stress
C1012071895,1,0.0,523756.44,-523756.44,0.0,0.0,1.0,6,Severe Stress
C1012074342,7,0.0,226922.07,-226922.07,0.0,0.0,1.0,6,Severe Stress
C1012082930,10,0.0,337501.96,-337501.96,0.0,0.0,1.0,6,Severe Stress
C1012086235,5,0.0,328826.5,-328826.5,0.0,0.0,1.0,6,Severe Stress
C101208639,13,0.0,280215.08,-280215.08,0.0,0.0,1.0,6,Severe Stress
C1012098899,13,0.0,342264.95,-342264.95,0.0,0.0,1.0,6,Severe Stress
C1012107011,11,0.0,445723.73,-445723.73,0.0,0.0,1.0,6,Severe Stress
C1012108106,9,0.0,11171.36,-11171.36,0.0,0.0,1.0,6,Severe Stress
C1012111330,11,0.0,1112131.53,-1112131.53,0.0,0.0,1.0,6,Severe Stress
C101211713,6,0.0,550064.46,-550064.46,0.0,0.0,1.0,6,Severe Stress
C1012120494,2,0.0,527211.02,-527211.02,0.0,0.0,1.0,6,Severe Stress
C1012121527,7,0.0,713665.91,-713665.91,0.0,0.0,1.0,6,Severe Stress
C1012124404,6,0.0,828592.71,-828592.71,0.0,0.0,1.0,6,Severe Stress
C1012131336,7,0.0,1215522.1,-1215522.1,0.0,0.0,1.0,6,Severe Stress
C1012142985,7,0.0,1563685.13,-1563685.13,0.0,0.0,1.0,6,Severe Stress
C1012145036,12,0.0,84834.6,-84834.6,0.0,0.0,1.0,6,Severe Stress
C1012145048,9,0.0,763427.56,-763427.56,0.0,0.0,1.0,6,Severe Stress
C1012151237,6,0.0,881933.74,-881933.74,0.0,0.0,1.0,6,Severe Stress
C1012156131,2,0.0,1497829.07,-1497829.07,0.0,0.0,1.0,6,Severe Stress
C1012156344,9,0.0,437063.01,-437063.01,0.0,0.0,1.0,6,Severe Stress
C1012156702,1,0.0,66810.45,-66810.45,0.0,0.0,1.0,6,Severe Stress
C1012167874,11,0.0,477153.75,-477153.75,0.0,0.0,1.0,6,Severe Stress
C1012169854,13,0.0,339778.53,-339778.53,0.0,0.0,1.0,6,Severe Stress
C1012171158,7,0.0,507917.86,-507917.86,0.0,0.0,1.0,6,Severe Stress
C1012173698,5,0.0,604508.93,-604508.93,0.0,0.0,1.0,6,Severe Stress
C1012178376,14,0.0,314467.17,-314467.17,0.0,0.0,1.0,6,Severe Stress
C1012181538,12,0.0,657209.44,-657209.44,0.0,0.0,1.0,6,Severe Stress
C1012183231,1,0.0,243925.45,-243925.45,0.0,0.0,1.0,6,Severe Stress
C1012188442,13,0.0,320467.7,-320467.7,0.0,0.0,1.0,6,Severe Stress
C101219024,11,0.0,1101550.74,-1101550.74,0.0,0.0,1.0,6,Severe Stress
C1012203149,7,0.0,289017.57,-289017.57,0.0,0.0,1.0,6,Severe Stress
C1012203391,19,0.0,963411.2,-963411.2,0.0,0.0,1.0,6,Severe Stress
C1012204887,1,0.0,366445.46,-366445.46,0.0,0.0,1.0,6,Severe Stress
C1012212305,7,0.0,390335.3,-390335.3,0.0,0.0,1.0,6,Severe Stress
C1012221879,12,0.0,687359.8,-687359.8,0.0,0.0,1.0,6,Severe Stress
C1012224839,8,0.0,186873.71,-186873.71,0.0,0.0,1.0,6,Severe Stress
C1012227761,10,0.0,12604371.29,-12604371.29,0.0,0.0,1.0,6,Severe Stress
C1012232255,9,0.0,155530.97,-155530.97,0.0,0.0,1.0,6,Severe Stress
C1012240507,1,0.0,745288.75,-745288.75,0.0,0.0,1.0,6,Severe Stress
C1012240507,6,0.0,12414.57,-12414.57,0.0,0.0,0.0,5,High Stress
C1012250632,7,0.0,714796.16,-714796.16,0.0,0.0,1.0,6,Severe Stress
C1012256427,2,0.0,300933.25,-300933.25,0.0,0.0,1.0,6,Severe Stress
C1012259337,7,0.0,462054.37,-462054.37,0.0,0.0,1.0,6,Severe Stress
C1012260117,7,0.0,380513.04,-380513.04,0.0,0.0,1.0,6,Severe Stress
C1012263086,9,0.0,1177800.6,-1177800.6,0.0,0.0,1.0,6,Severe Stress
C1012263362,10,0.0,648054.2,-648054.2,0.0,0.0,1.0,6,Severe Stress
C1012265386,7,0.0,47748.21,-47748.21,0.0,0.0,1.0,6,Severe Stress
C1012266215,12,0.0,690365.34,-690365.34,0.0,0.0,1.0,6,Severe Stress
C1012275692,12,0.0,2081630.5,-2081630.5,0.0,0.0,1.0,6,Severe Stress
C101227771,5,0.0,719110.35,-719110.35,0.0,0.0,1.0,6,Severe Stress
C1012279602,7,0.0,334091.66,-334091.66,0.0,0.0,1.0,6,Severe Stress
C1012279693,12,0.0,9577087.13,-9577087.13,0.0,0.0,1.0,6,Severe Stress
C1012286748,1,0.0,129349.64,-129349.64,0.0,0.0,1.0,6,Severe Stress
C1012286768,5,0.0,165463.86,-165463.86,0.0,0.0,1.0,6,Severe Stress
C1012287036,14,0.0,1682743.09,-1682743.09,0.0,0.0,1.0,6,Severe Stress
C1012296475,13,0.0,869641.7,-869641.7,0.0,0.0,1.0,6,Severe Stress
C1012300225,12,0.0,485035.83,-485035.83,0.0,0.0,1.0,6,Severe Stress
C1012301603,7,0.0,838924.15,-838924.15,0.0,0.0,1.0,6,Severe Stress
C1012306053,5,0.0,1033957.03,-1033957.03,0.0,0.0,1.0,6,Severe Stress
C1012309028,10,0.0,212841.14,-212841.14,0.0,0.0,1.0,6,Severe Stress
C1012309977,12,0.0,6647142.95,-6647142.95,0.0,0.0,1.0,6,Severe Stress
C1012318841,12,0.0,2420643.7,-2420643.7,0.0,0.0,1.0,6,Severe Stress
C1012319402,12,0.0,223558.62,-223558.62,0.0,0.0,1.0,6,Severe Stress
C1012322132,14,0.0,924358.65,-924358.65,0.0,0.0,1.0,6,Severe Stress
